,Transaction ID,Price Per Unit,Quantity,Total Spent,Item,Transaction Date,Payment Method,Location
5502,TXN_5931292,4.0,2.0,8.0,Sandwich,2023-12-18,Credit Card,In-store
5503,TXN_5931551,4.0,4.0,16.0,Sandwich,2023-03-28,Credit Card,In-store
5504,TXN_5932169,5.0,5.0,25.0,Salad,2023-11-06,Credit Card,In-store
5505,TXN_5932892,3.0,4.0,12.0,Juice,2023-11-19,Digital Wallet,In-store
5506,TXN_5933480,4.0,3.0,12.0,Sandwich,2023-09-04,Digital Wallet,In-store
5507,TXN_5934059,3.0,4.0,12.0,Juice,2023-09-26,Digital Wallet,In-store
5508,TXN_5934526,2.0,5.0,10.0,Coffee,2023-05-27,Credit Card,In-store
5509,TXN_5935353,4.0,2.0,8.0,Sandwich,2023-05-01,Credit Card,In-store
5510,TXN_5935394,2.0,4.0,8.0,Coffee,2023-04-16,Digital Wallet,Takeaway
5511,TXN_5938359,1.0,2.0,2.0,Cookie,2023-06-02,Credit Card,Takeaway
5512,TXN_5939055,2.0,3.0,6.0,Coffee,2023-10-21,Digital Wallet,Takeaway
5513,TXN_5939363,1.5,5.0,7.5,Tea,2023-02-14,Credit Card,In-store
5514,TXN_5939783,1.0,2.0,2.0,Cookie,2023-02-14,Digital Wallet,Takeaway
5515,TXN_5939950,4.0,2.0,8.0,Sandwich,2023-06-16,Cash,In-store
5516,TXN_5940531,1.5,1.0,1.5,Tea,2023-01-11,Digital Wallet,In-store
5517,TXN_5941840,1.0,4.0,4.0,Cookie,2023-04-01,Digital Wallet,Takeaway
5518,TXN_5942011,1.5,1.0,1.5,Tea,2023-10-08,Cash,In-store
5519,TXN_5942938,3.0,3.0,9.0,Juice,2023-05-24,Credit Card,In-store
5520,TXN_5944206,1.0,5.0,5.0,Cookie,2023-05-12,Digital Wallet,Takeaway
5521,TXN_5944318,1.0,1.0,1.0,Cookie,2023-01-23,Cash,Takeaway
5522,TXN_5946554,3.0,2.0,6.0,Cake,2023-03-01,Cash,Takeaway
5523,TXN_5946779,4.0,1.0,4.0,Sandwich,2023-05-25,Cash,In-store
5524,TXN_5947264,5.0,1.0,5.0,Salad,2023-03-07,Cash,In-store
5525,TXN_5947976,2.0,3.0,6.0,Coffee,2023-05-21,Digital Wallet,In-store
5526,TXN_5949199,1.5,5.0,7.5,Tea,2023-02-28,Digital Wallet,In-store
5527,TXN_5949517,4.0,5.0,20.0,Sandwich,2023-12-31,Digital Wallet,In-store
5528,TXN_5949811,1.5,2.0,3.0,Tea,2023-02-21,Digital Wallet,In-store
5529,TXN_5950951,5.0,1.0,5.0,Salad,2023-04-10,Credit Card,In-store
5530,TXN_5951573,5.0,3.0,15.0,Salad,2023-12-22,Cash,In-store
5531,TXN_5954991,4.0,3.0,12.0,Sandwich,2023-08-07,Credit Card,Takeaway
5532,TXN_5956755,4.0,5.0,20.0,Sandwich,2023-03-05,Digital Wallet,Takeaway
5533,TXN_5958999,1.5,2.0,3.0,Tea,2023-04-13,Digital Wallet,In-store
5534,TXN_5960979,2.0,5.0,10.0,Coffee,2023-05-03,Digital Wallet,In-store
5535,TXN_5961027,3.0,2.0,6.0,Cake,2023-05-03,Cash,In-store
5536,TXN_5962196,4.0,2.0,8.0,Smoothie,2023-11-29,Cash,Takeaway
5537,TXN_5962237,3.0,1.0,3.0,Juice,2023-10-31,Digital Wallet,Takeaway
5538,TXN_5963316,1.5,2.0,3.0,Tea,2023-06-25,Credit Card,Takeaway
5539,TXN_5963749,3.0,1.0,3.0,Cake,2023-11-04,Digital Wallet,In-store
5540,TXN_5965095,5.0,4.0,20.0,Salad,2023-06-16,Digital Wallet,In-store
5541,TXN_5965422,2.0,2.0,4.0,Coffee,2023-06-20,Credit Card,Takeaway
5542,TXN_5966744,1.5,3.0,4.5,Tea,2023-12-13,Digital Wallet,In-store
5543,TXN_5966765,3.0,5.0,15.0,Cake,2023-11-09,Credit Card,Takeaway
5544,TXN_5967452,3.0,5.0,15.0,Juice,2023-03-07,Credit Card,In-store
5545,TXN_5968705,4.0,3.0,12.0,Sandwich,2023-12-16,Credit Card,Takeaway
5546,TXN_5968921,5.0,5.0,25.0,Salad,2023-10-10,Credit Card,Takeaway
5547,TXN_5969754,1.5,4.0,6.0,Tea,2023-01-29,Digital Wallet,Takeaway
5548,TXN_5970304,5.0,4.0,20.0,Salad,2023-07-14,Credit Card,In-store
5549,TXN_5972836,4.0,3.0,12.0,Sandwich,2023-02-14,Cash,Takeaway
5550,TXN_5974123,4.0,2.0,8.0,Sandwich,2023-06-25,Digital Wallet,In-store
5551,TXN_5974791,1.0,2.0,2.0,Cookie,2023-10-22,Cash,Takeaway
5552,TXN_5974796,4.0,4.0,16.0,Sandwich,2023-11-09,Cash,In-store
5553,TXN_5975573,1.0,1.0,1.0,Cookie,2023-01-20,Digital Wallet,Takeaway
5554,TXN_5977414,3.0,2.0,6.0,Cake,2023-08-06,Credit Card,In-store
5555,TXN_5981429,3.0,2.0,6.0,Juice,2023-12-24,Digital Wallet,In-store
5556,TXN_5982786,3.0,4.0,12.0,Juice,2023-12-26,Credit Card,In-store
5557,TXN_5983031,3.0,3.0,9.0,Juice,2023-03-09,Digital Wallet,In-store
5558,TXN_5985451,4.0,2.0,8.0,Sandwich,2023-07-24,Credit Card,In-store
5559,TXN_5985513,4.0,2.0,8.0,Sandwich,2023-08-02,Credit Card,In-store
5560,TXN_5989987,4.0,4.0,16.0,Smoothie,2023-08-02,Cash,In-store
5561,TXN_5991995,3.0,1.0,3.0,Cake,2023-01-08,Digital Wallet,In-store
5562,TXN_5992166,3.0,5.0,15.0,Juice,2023-10-01,Cash,Takeaway
5563,TXN_5992635,2.0,4.0,8.0,Coffee,2023-10-01,Digital Wallet,Takeaway
5564,TXN_5993677,3.0,4.0,12.0,Cake,2023-01-28,Cash,Takeaway
5565,TXN_5994713,1.5,3.0,4.5,Tea,2023-03-05,Digital Wallet,Takeaway
5566,TXN_5996894,3.0,1.0,3.0,Juice,2023-06-12,Credit Card,In-store
5567,TXN_5996973,4.0,5.0,20.0,Sandwich,2023-05-02,Credit Card,In-store
5568,TXN_5997803,2.0,5.0,10.0,Coffee,2023-12-03,Digital Wallet,In-store
5569,TXN_5998419,3.0,4.0,12.0,Juice,2023-09-26,Digital Wallet,Takeaway
5570,TXN_5999810,4.0,4.0,16.0,Sandwich,2023-06-19,Credit Card,Takeaway
5571,TXN_6000201,1.0,3.0,3.0,Cookie,2023-02-16,Cash,Takeaway
5572,TXN_6000890,2.0,3.0,6.0,Coffee,2023-01-06,Digital Wallet,In-store
5573,TXN_6004431,4.0,2.0,8.0,Sandwich,2023-04-07,Cash,Takeaway
5574,TXN_6004967,5.0,4.0,20.0,Salad,2023-01-13,Credit Card,In-store
5575,TXN_6005707,3.0,4.0,12.0,Juice,2023-02-06,Cash,In-store
5576,TXN_6007079,1.0,2.0,2.0,Cookie,2023-10-09,Credit Card,In-store
5577,TXN_6007437,3.0,1.0,3.0,Juice,2023-11-22,Credit Card,In-store
5578,TXN_6007721,4.0,4.0,16.0,Sandwich,2023-08-21,Cash,In-store
5579,TXN_6008133,2.0,3.0,6.0,Coffee,2023-11-08,Digital Wallet,Takeaway
5580,TXN_6009395,4.0,4.0,16.0,Sandwich,2023-07-20,Cash,In-store
5581,TXN_6011106,3.0,2.0,6.0,Juice,2023-09-07,Digital Wallet,In-store
5582,TXN_6011304,3.0,4.0,12.0,Cake,2023-11-20,Cash,Takeaway
5583,TXN_6011341,3.0,4.0,12.0,Juice,2023-12-21,Digital Wallet,In-store
5584,TXN_6011884,1.5,5.0,7.5,Tea,2023-12-25,Digital Wallet,In-store
5585,TXN_6012446,4.0,4.0,16.0,Smoothie,2023-07-20,Cash,Takeaway
5586,TXN_6012728,3.0,4.0,12.0,Cake,2023-05-09,Credit Card,In-store
5587,TXN_6013024,3.0,3.0,9.0,Juice,2023-09-06,Credit Card,Takeaway
5588,TXN_6013295,3.0,2.0,6.0,Juice,2023-11-07,Cash,Takeaway
5589,TXN_6014389,1.0,5.0,5.0,Cookie,2023-07-21,Credit Card,In-store
5590,TXN_6016707,3.0,1.0,3.0,Juice,2023-06-27,Cash,In-store
5591,TXN_6017034,3.0,4.0,12.0,Cake,2023-10-06,Cash,Takeaway
5592,TXN_6017458,5.0,5.0,25.0,Salad,2023-04-23,Credit Card,In-store
5593,TXN_6018020,1.0,2.0,2.0,Cookie,2023-01-12,Credit Card,Takeaway
5594,TXN_6018740,4.0,2.0,8.0,Smoothie,2023-01-12,Digital Wallet,Takeaway
5595,TXN_6020552,4.0,2.0,8.0,Sandwich,2023-01-14,Cash,Takeaway
5596,TXN_6021173,3.0,5.0,15.0,Juice,2023-12-16,Cash,Takeaway
5597,TXN_6021363,4.0,2.0,8.0,Sandwich,2023-01-11,Credit Card,Takeaway
5598,TXN_6022618,4.0,1.0,4.0,Smoothie,2023-12-18,Digital Wallet,In-store
5599,TXN_6023823,1.0,2.0,2.0,Cookie,2023-04-20,Digital Wallet,Takeaway
5600,TXN_6024139,3.0,4.0,12.0,Juice,2023-08-15,Digital Wallet,In-store
5601,TXN_6024625,2.0,5.0,10.0,Coffee,2023-09-13,Digital Wallet,Takeaway
5602,TXN_6025054,2.0,1.0,2.0,Coffee,2023-03-10,Credit Card,Takeaway
5603,TXN_6026451,3.0,2.0,6.0,Juice,2023-11-06,Cash,In-store
5604,TXN_6027031,3.0,5.0,15.0,Juice,2023-11-15,Credit Card,In-store
5605,TXN_6027500,4.0,4.0,16.0,Smoothie,2023-09-22,Digital Wallet,In-store
5606,TXN_6027798,1.0,2.0,2.0,Cookie,2023-05-26,Digital Wallet,Takeaway
5607,TXN_6027923,5.0,1.0,5.0,Salad,2023-07-23,Digital Wallet,Takeaway
5608,TXN_6028331,3.0,4.0,12.0,Cake,2023-10-22,Cash,Takeaway
5609,TXN_6028915,4.0,5.0,20.0,Sandwich,2023-12-24,Cash,In-store
5610,TXN_6029333,3.0,1.0,3.0,Cake,2023-06-10,Cash,Takeaway
5611,TXN_6030518,4.0,3.0,12.0,Sandwich,2023-12-20,Credit Card,In-store
5612,TXN_6034596,5.0,1.0,5.0,Salad,2023-04-07,Cash,Takeaway
5613,TXN_6034709,2.0,2.0,4.0,Coffee,2023-06-16,Credit Card,Takeaway
5614,TXN_6034785,2.0,3.0,6.0,Coffee,2023-06-17,Digital Wallet,Takeaway
5615,TXN_6034920,1.0,1.0,1.0,Cookie,2023-09-09,Credit Card,In-store
5616,TXN_6035512,3.0,5.0,15.0,Cake,2023-02-19,Cash,Takeaway
5617,TXN_6035534,5.0,4.0,20.0,Salad,2023-12-18,Credit Card,In-store
5618,TXN_6036240,3.0,4.0,12.0,Cake,2023-10-30,Credit Card,In-store
5619,TXN_6036254,2.0,3.0,6.0,Coffee,2023-09-20,Credit Card,Takeaway
5620,TXN_6036409,1.5,5.0,7.5,Tea,2023-02-16,Cash,Takeaway
5621,TXN_6036520,2.0,5.0,10.0,Coffee,2023-09-15,Cash,Takeaway
5622,TXN_6037144,1.5,3.0,4.5,Tea,2023-09-02,Cash,Takeaway
5623,TXN_6037712,5.0,3.0,15.0,Salad,2023-08-10,Credit Card,In-store
5624,TXN_6037924,2.0,4.0,8.0,Coffee,2023-11-14,Digital Wallet,Takeaway
5625,TXN_6038791,3.0,2.0,6.0,Juice,2023-03-06,Digital Wallet,In-store
5626,TXN_6039235,3.0,2.0,6.0,Juice,2023-06-25,Digital Wallet,In-store
5627,TXN_6039321,5.0,2.0,10.0,Salad,2023-02-15,Credit Card,In-store
5628,TXN_6040824,4.0,1.0,4.0,Sandwich,2023-01-07,Cash,In-store
5629,TXN_6040882,1.0,1.0,1.0,Cookie,2023-06-06,Cash,In-store
5630,TXN_6043396,4.0,3.0,12.0,Sandwich,2023-10-07,Credit Card,In-store
5631,TXN_6044312,3.0,2.0,6.0,Cake,2023-01-03,Cash,In-store
5632,TXN_6044979,1.0,1.0,1.0,Cookie,2023-12-08,Cash,In-store
5633,TXN_6045577,2.0,3.0,6.0,Coffee,2023-07-06,Credit Card,Takeaway
5634,TXN_6046363,4.0,5.0,20.0,Smoothie,2023-03-20,Digital Wallet,Takeaway
5635,TXN_6046604,1.0,5.0,5.0,Cookie,2023-06-29,Credit Card,Takeaway
5636,TXN_6047026,4.0,2.0,8.0,Smoothie,2023-03-24,Digital Wallet,In-store
5637,TXN_6047710,4.0,3.0,12.0,Smoothie,2023-06-16,Digital Wallet,Takeaway
5638,TXN_6047742,4.0,5.0,20.0,Smoothie,2023-12-11,Digital Wallet,In-store
5639,TXN_6049240,3.0,1.0,3.0,Juice,2023-05-31,Cash,In-store
5640,TXN_6050844,1.5,2.0,3.0,Tea,2023-03-12,Digital Wallet,In-store
5641,TXN_6052534,5.0,4.0,20.0,Salad,2023-02-19,Cash,In-store
5642,TXN_6052901,4.0,5.0,20.0,Smoothie,2023-08-16,Credit Card,Takeaway
5643,TXN_6053617,4.0,2.0,8.0,Sandwich,2023-11-25,Credit Card,In-store
5644,TXN_6053755,1.0,4.0,4.0,Cookie,2023-01-18,Digital Wallet,Takeaway
5645,TXN_6054137,3.0,3.0,9.0,Juice,2023-05-09,Digital Wallet,In-store
5646,TXN_6055428,5.0,5.0,25.0,Salad,2023-02-25,Cash,Takeaway
5647,TXN_6055570,1.5,3.0,4.5,Tea,2023-02-06,Cash,In-store
5648,TXN_6057379,5.0,5.0,25.0,Salad,2023-03-18,Credit Card,Takeaway
5649,TXN_6057914,4.0,2.0,8.0,Smoothie,2023-03-18,Digital Wallet,In-store
5650,TXN_6059878,5.0,3.0,15.0,Salad,2023-01-23,Digital Wallet,In-store
5651,TXN_6060764,4.0,3.0,12.0,Smoothie,2023-01-23,Digital Wallet,In-store
5652,TXN_6063689,1.0,3.0,3.0,Cookie,2023-02-01,Cash,In-store
5653,TXN_6063966,3.0,2.0,6.0,Juice,2023-10-24,Digital Wallet,Takeaway
5654,TXN_6064232,1.5,2.0,3.0,Tea,2023-04-09,Credit Card,Takeaway
5655,TXN_6064282,4.0,4.0,16.0,Smoothie,2023-10-18,Credit Card,In-store
5656,TXN_6064301,1.0,1.0,1.0,Cookie,2023-07-12,Credit Card,Takeaway
5657,TXN_6064400,4.0,5.0,20.0,Sandwich,2023-07-06,Credit Card,In-store
5658,TXN_6066433,1.5,2.0,3.0,Tea,2023-06-17,Cash,In-store
5659,TXN_6066883,3.0,2.0,6.0,Cake,2023-12-21,Credit Card,Takeaway
5660,TXN_6067546,1.5,5.0,7.5,Tea,2023-08-25,Digital Wallet,Takeaway
5661,TXN_6067979,4.0,1.0,4.0,Sandwich,2023-07-29,Credit Card,In-store
5662,TXN_6068074,4.0,2.0,8.0,Smoothie,2023-06-01,Cash,In-store
5663,TXN_6068148,3.0,3.0,9.0,Cake,2023-08-11,Cash,In-store
5664,TXN_6068564,3.0,4.0,12.0,Cake,2023-09-28,Credit Card,Takeaway
5665,TXN_6069730,3.0,1.0,3.0,Juice,2023-02-05,Cash,In-store
5666,TXN_6070523,2.0,4.0,8.0,Coffee,2023-02-05,Cash,Takeaway
5667,TXN_6070787,4.0,3.0,12.0,Sandwich,2023-02-26,Credit Card,In-store
5668,TXN_6071202,1.0,1.0,1.0,Cookie,2023-06-07,Cash,In-store
5669,TXN_6071339,2.0,5.0,10.0,Coffee,2023-10-17,Cash,Takeaway
5670,TXN_6071866,1.5,4.0,6.0,Tea,2023-10-14,Digital Wallet,In-store
5671,TXN_6071905,3.0,1.0,3.0,Cake,2023-11-06,Cash,In-store
5672,TXN_6073195,4.0,3.0,12.0,Sandwich,2023-09-13,Credit Card,Takeaway
5673,TXN_6074414,5.0,2.0,10.0,Salad,2023-11-13,Credit Card,In-store
5674,TXN_6076602,1.5,4.0,6.0,Tea,2023-02-07,Credit Card,In-store
5675,TXN_6077816,3.0,3.0,9.0,Cake,2023-09-26,Credit Card,Takeaway
5676,TXN_6078834,4.0,1.0,4.0,Smoothie,2023-04-28,Digital Wallet,Takeaway
5677,TXN_6079741,1.0,4.0,4.0,Cookie,2023-01-02,Digital Wallet,Takeaway
5678,TXN_6083650,2.0,2.0,4.0,Coffee,2023-07-01,Digital Wallet,Takeaway
5679,TXN_6085326,3.0,2.0,6.0,Cake,2023-08-22,Cash,Takeaway
5680,TXN_6086123,3.0,3.0,9.0,Juice,2023-11-17,Credit Card,Takeaway
5681,TXN_6086709,3.0,5.0,15.0,Juice,2023-07-07,Digital Wallet,In-store
5682,TXN_6087494,3.0,5.0,15.0,Juice,2023-07-05,Credit Card,In-store
5683,TXN_6087578,1.5,1.0,1.5,Tea,2023-12-17,Credit Card,In-store
5684,TXN_6087604,4.0,4.0,16.0,Sandwich,2023-01-27,Digital Wallet,In-store
5685,TXN_6090715,3.0,3.0,9.0,Juice,2023-11-14,Credit Card,In-store
5686,TXN_6091431,1.5,3.0,4.5,Tea,2023-11-16,Credit Card,In-store
5687,TXN_6091542,3.0,5.0,15.0,Juice,2023-01-17,Digital Wallet,Takeaway
5688,TXN_6091543,2.0,3.0,6.0,Coffee,2023-07-04,Digital Wallet,In-store
5689,TXN_6092344,1.0,5.0,5.0,Cookie,2023-12-04,Credit Card,Takeaway
5690,TXN_6093331,4.0,2.0,8.0,Smoothie,2023-06-24,Credit Card,In-store
5691,TXN_6093955,1.5,5.0,7.5,Tea,2023-01-01,Digital Wallet,Takeaway
5692,TXN_6096492,4.0,5.0,20.0,Sandwich,2023-12-23,Credit Card,Takeaway
5693,TXN_6097144,3.0,5.0,15.0,Juice,2023-01-27,Digital Wallet,Takeaway
5694,TXN_6097664,5.0,4.0,20.0,Salad,2023-11-27,Digital Wallet,In-store
5695,TXN_6097706,4.0,4.0,16.0,Sandwich,2023-02-15,Cash,Takeaway
5696,TXN_6097759,4.0,4.0,16.0,Smoothie,2023-06-18,Cash,In-store
5697,TXN_6098702,2.0,3.0,6.0,Coffee,2023-10-15,Credit Card,Takeaway
5698,TXN_6101067,4.0,1.0,4.0,Smoothie,2023-09-05,Credit Card,Takeaway
5699,TXN_6104335,4.0,2.0,8.0,Smoothie,2023-11-13,Credit Card,In-store
5700,TXN_6105240,3.0,5.0,15.0,Juice,2023-11-27,Digital Wallet,In-store
5701,TXN_6105807,4.0,3.0,12.0,Smoothie,2023-01-18,Credit Card,Takeaway
5702,TXN_6108428,3.0,3.0,9.0,Cake,2023-05-08,Digital Wallet,Takeaway
5703,TXN_6109953,3.0,3.0,9.0,Juice,2023-04-22,Digital Wallet,Takeaway
5704,TXN_6110009,3.0,5.0,15.0,Juice,2023-12-26,Digital Wallet,Takeaway
5705,TXN_6110108,1.5,5.0,7.5,Tea,2023-02-10,Digital Wallet,Takeaway
5706,TXN_6110386,4.0,1.0,4.0,Smoothie,2023-03-17,Cash,In-store
5707,TXN_6110769,1.0,2.0,2.0,Cookie,2023-03-02,Digital Wallet,Takeaway
5708,TXN_6111710,5.0,3.0,15.0,Salad,2023-06-18,Credit Card,In-store
5709,TXN_6112765,2.0,2.0,4.0,Coffee,2023-07-21,Credit Card,Takeaway
5710,TXN_6113452,4.0,2.0,8.0,Sandwich,2023-09-21,Cash,Takeaway
5711,TXN_6113724,2.0,1.0,2.0,Coffee,2023-03-26,Digital Wallet,Takeaway
5712,TXN_6113876,3.0,3.0,9.0,Cake,2023-03-01,Cash,In-store
5713,TXN_6117421,3.0,2.0,6.0,Cake,2023-05-04,Cash,Takeaway
5714,TXN_6117497,2.0,2.0,4.0,Coffee,2023-02-13,Digital Wallet,In-store
5715,TXN_6118079,2.0,1.0,2.0,Coffee,2023-07-01,Digital Wallet,Takeaway
5716,TXN_6119081,2.0,2.0,4.0,Coffee,2023-09-27,Cash,In-store
5717,TXN_6119612,3.0,3.0,9.0,Juice,2023-12-25,Cash,In-store
5718,TXN_6119798,5.0,1.0,5.0,Salad,2023-09-19,Credit Card,In-store
5719,TXN_6119823,1.5,2.0,3.0,Tea,2023-06-13,Digital Wallet,Takeaway
5720,TXN_6120851,5.0,5.0,25.0,Salad,2023-02-04,Cash,Takeaway
5721,TXN_6121301,4.0,5.0,20.0,Smoothie,2023-01-07,Digital Wallet,Takeaway
5722,TXN_6122423,5.0,4.0,20.0,Salad,2023-09-28,Cash,In-store
5723,TXN_6123007,2.0,3.0,6.0,Coffee,2023-05-28,Digital Wallet,Takeaway
5724,TXN_6123633,5.0,3.0,15.0,Salad,2023-01-16,Cash,In-store
5725,TXN_6124342,3.0,3.0,9.0,Cake,2023-09-14,Cash,Takeaway
5726,TXN_6125085,3.0,3.0,9.0,Juice,2023-05-24,Digital Wallet,Takeaway
5727,TXN_6125646,1.0,2.0,2.0,Cookie,2023-06-12,Digital Wallet,Takeaway
5728,TXN_6126149,1.5,2.0,3.0,Tea,2023-06-12,Digital Wallet,In-store
5729,TXN_6127474,1.0,5.0,5.0,Cookie,2023-09-17,Cash,In-store
5730,TXN_6128086,1.5,4.0,6.0,Tea,2023-12-26,Digital Wallet,Takeaway
5731,TXN_6128621,5.0,3.0,15.0,Salad,2023-11-10,Digital Wallet,In-store
5732,TXN_6128966,4.0,3.0,12.0,Sandwich,2023-12-18,Credit Card,In-store
5733,TXN_6129205,4.0,5.0,20.0,Sandwich,2023-07-20,Cash,In-store
5734,TXN_6129460,3.0,5.0,15.0,Juice,2023-11-19,Cash,In-store
5735,TXN_6130281,4.0,2.0,8.0,Sandwich,2023-01-18,Cash,In-store
5736,TXN_6130455,1.5,2.0,3.0,Tea,2023-01-18,Digital Wallet,In-store
5737,TXN_6131195,5.0,1.0,5.0,Salad,2023-10-24,Cash,In-store
5738,TXN_6131350,4.0,2.0,8.0,Sandwich,2023-09-28,Credit Card,In-store
5739,TXN_6131415,1.5,5.0,7.5,Tea,2023-11-24,Digital Wallet,In-store
5740,TXN_6132245,5.0,2.0,10.0,Salad,2023-06-01,Digital Wallet,In-store
5741,TXN_6132959,5.0,5.0,25.0,Salad,2023-07-01,Digital Wallet,In-store
5742,TXN_6133115,4.0,5.0,20.0,Smoothie,2023-12-08,Digital Wallet,In-store
5743,TXN_6133971,4.0,5.0,20.0,Smoothie,2023-04-18,Credit Card,In-store
5744,TXN_6135727,3.0,4.0,12.0,Juice,2023-12-15,Digital Wallet,Takeaway
5745,TXN_6137394,4.0,1.0,4.0,Sandwich,2023-11-22,Credit Card,In-store
5746,TXN_6137985,2.0,5.0,10.0,Coffee,2023-03-15,Credit Card,In-store
5747,TXN_6142529,1.5,5.0,7.5,Tea,2023-07-21,Credit Card,In-store
5748,TXN_6142549,3.0,3.0,9.0,Juice,2023-03-12,Digital Wallet,In-store
5749,TXN_6144244,3.0,3.0,9.0,Juice,2023-01-08,Cash,In-store
5750,TXN_6145837,3.0,5.0,15.0,Cake,2023-08-27,Digital Wallet,Takeaway
5751,TXN_6146889,3.0,2.0,6.0,Juice,2023-09-01,Digital Wallet,Takeaway
5752,TXN_6148337,1.0,2.0,2.0,Cookie,2023-09-27,Digital Wallet,In-store
5753,TXN_6148397,1.5,4.0,6.0,Tea,2023-03-20,Digital Wallet,In-store
5754,TXN_6148776,2.0,5.0,10.0,Coffee,2023-03-02,Digital Wallet,Takeaway
5755,TXN_6148811,1.5,5.0,7.5,Tea,2023-06-18,Credit Card,Takeaway
5756,TXN_6149247,4.0,3.0,12.0,Sandwich,2023-09-21,Credit Card,Takeaway
5757,TXN_6149748,5.0,3.0,15.0,Salad,2023-07-06,Credit Card,In-store
5758,TXN_6149800,4.0,4.0,16.0,Sandwich,2023-05-05,Digital Wallet,In-store
5759,TXN_6152588,2.0,3.0,6.0,Coffee,2023-11-21,Cash,Takeaway
5760,TXN_6154626,4.0,5.0,20.0,Smoothie,2023-05-06,Digital Wallet,Takeaway
5761,TXN_6154823,4.0,5.0,20.0,Sandwich,2023-11-16,Digital Wallet,Takeaway
5762,TXN_6156180,2.0,5.0,10.0,Coffee,2023-07-25,Cash,Takeaway
5763,TXN_6158518,1.0,5.0,5.0,Cookie,2023-09-28,Cash,Takeaway
5764,TXN_6158834,2.0,2.0,4.0,Coffee,2023-09-23,Credit Card,Takeaway
5765,TXN_6158865,1.0,1.0,1.0,Cookie,2023-11-27,Digital Wallet,Takeaway
5766,TXN_6159539,3.0,1.0,3.0,Juice,2023-01-12,Digital Wallet,In-store
5767,TXN_6160209,5.0,3.0,15.0,Salad,2023-07-28,Cash,In-store
5768,TXN_6162668,5.0,4.0,20.0,Salad,2023-03-30,Digital Wallet,In-store
5769,TXN_6164035,1.0,1.0,1.0,Cookie,2023-03-30,Credit Card,Takeaway
5770,TXN_6167259,3.0,2.0,6.0,Juice,2023-04-14,Digital Wallet,In-store
5771,TXN_6169248,3.0,5.0,15.0,Juice,2023-08-12,Credit Card,In-store
5772,TXN_6169633,5.0,4.0,20.0,Salad,2023-12-20,Credit Card,Takeaway
5773,TXN_6170729,4.0,3.0,12.0,Sandwich,2023-11-07,Cash,In-store
5774,TXN_6171384,4.0,2.0,8.0,Smoothie,2023-09-12,Credit Card,In-store
5775,TXN_6172528,4.0,3.0,12.0,Smoothie,2023-05-18,Credit Card,In-store
5776,TXN_6177081,1.0,1.0,1.0,Cookie,2023-07-26,Cash,Takeaway
5777,TXN_6177161,1.5,5.0,7.5,Tea,2023-04-01,Credit Card,In-store
5778,TXN_6177334,3.0,1.0,3.0,Juice,2023-02-15,Credit Card,In-store
5779,TXN_6177865,3.0,5.0,15.0,Juice,2023-01-30,Digital Wallet,In-store
5780,TXN_6178152,1.5,5.0,7.5,Tea,2023-12-26,Digital Wallet,In-store
5781,TXN_6179169,4.0,2.0,8.0,Sandwich,2023-10-21,Cash,In-store
5782,TXN_6179190,2.0,1.0,2.0,Coffee,2023-07-23,Digital Wallet,Takeaway
5783,TXN_6181456,1.0,1.0,1.0,Cookie,2023-05-08,Digital Wallet,Takeaway
5784,TXN_6182856,3.0,4.0,12.0,Cake,2023-04-02,Credit Card,Takeaway
5785,TXN_6183513,3.0,3.0,9.0,Juice,2023-12-22,Digital Wallet,In-store
5786,TXN_6183842,1.5,3.0,4.5,Tea,2023-09-15,Digital Wallet,In-store
5787,TXN_6184247,3.0,1.0,3.0,Juice,2023-09-15,Digital Wallet,In-store
5788,TXN_6187083,3.0,5.0,15.0,Cake,2023-06-02,Cash,In-store
5789,TXN_6187752,4.0,5.0,20.0,Smoothie,2023-12-24,Digital Wallet,Takeaway
5790,TXN_6188262,3.0,1.0,3.0,Juice,2023-10-24,Cash,Takeaway
5791,TXN_6188306,5.0,1.0,5.0,Salad,2023-10-26,Cash,Takeaway
5792,TXN_6188394,3.0,5.0,15.0,Juice,2023-10-05,Credit Card,In-store
5793,TXN_6188931,3.0,5.0,15.0,Cake,2023-01-28,Digital Wallet,In-store
5794,TXN_6189334,4.0,1.0,4.0,Sandwich,2023-01-12,Cash,In-store
5795,TXN_6189486,4.0,5.0,20.0,Sandwich,2023-03-23,Credit Card,Takeaway
5796,TXN_6190857,1.5,1.0,1.5,Tea,2023-10-14,Digital Wallet,In-store
5797,TXN_6191123,1.0,2.0,2.0,Cookie,2023-03-01,Digital Wallet,Takeaway
5798,TXN_6191769,5.0,1.0,5.0,Salad,2023-05-17,Credit Card,Takeaway
5799,TXN_6193929,3.0,5.0,15.0,Juice,2023-06-20,Digital Wallet,Takeaway
5800,TXN_6196052,4.0,5.0,20.0,Smoothie,2023-04-07,Cash,Takeaway
5801,TXN_6198799,5.0,1.0,5.0,Salad,2023-05-27,Cash,In-store
5802,TXN_6199016,3.0,1.0,3.0,Juice,2023-02-14,Digital Wallet,In-store
5803,TXN_6200423,1.0,1.0,1.0,Cookie,2023-02-03,Digital Wallet,In-store
5804,TXN_6200609,5.0,5.0,25.0,Salad,2023-04-12,Digital Wallet,Takeaway
5805,TXN_6201227,5.0,2.0,10.0,Salad,2023-01-15,Cash,Takeaway
